Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Deltas,Filename,Memlimit,MinIters,Nbits,Order,Original size,Ratio
SprintzDelta_Huf -52,38461541,422.74,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,971.76,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.46
SprintzDelta_Huf -53,38464831,427.1,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,945.7,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.46
SprintzDelta_Huf -54,38544285,412.21,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,958.8,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.54
SprintzDelta_Huf -55,38434293,423.73,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,971.54,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.43
SprintzDelta_Huf -56,38290347,439.76,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,953.97,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.29
SprintzDelta_Huf -57,38521775,412.68,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,940.42,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.52
SprintzDelta_Huf -58,38527831,420.95,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,963.35,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.53
SprintzDelta_Huf -59,38427471,423.04,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,959.65,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.43
SprintzDelta_Huf -60,38188552,428.26,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,945.39,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.19
SprintzDelta_Huf -61,38299753,420.84,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,949.06,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.3
SprintzDelta_Huf -62,38172765,418.9,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,949.33,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.17
SprintzDelta_Huf -63,38122616,432.8,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,991.8,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.12
SprintzDelta_Huf -64,38144173,440.31,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,1029.58,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.14
SprintzDelta_Huf -65,38089702,385.18,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,922.46,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.09
SprintzDelta_Huf -66,38155524,421.14,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,961.04,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.16
SprintzDelta_Huf -67,38247048,421.29,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,974.32,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.25
SprintzDelta_Huf -68,38150513,449.18,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,998.55,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.15
SprintzDelta_Huf -69,38346275,439.59,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,976.43,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.35
SprintzDelta_Huf -70,38420546,435.76,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,947.15,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.42
SprintzDelta_Huf -71,38459102,442.51,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,966.47,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.46
SprintzDelta_Huf -72,38584538,412.68,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,964.24,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.58
SprintzDelta_Huf -73,38130698,425.12,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,968.42,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.13
SprintzDelta_Huf -74,38281387,423.55,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,977.84,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.28
SprintzDelta_Huf -75,38486814,431.25,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,996.92,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.49
SprintzDelta_Huf -76,38534754,433.25,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,997.03,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.53
SprintzDelta_Huf -77,38185251,422.18,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,984.18,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.19
SprintzDelta_Huf -78,38421115,431.8,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,1005.78,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.42
SprintzDelta_Huf -79,38550434,438.13,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,1014.75,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.55
SprintzDelta_Huf -80,38156285,431.21,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,1024.97,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.16
SprintzXff_Huf -1,36502337,241.74,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,231.98,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,36.5
SprintzXff_Huf -2,37111555,278.01,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,285.35,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.11
SprintzXff_Huf -3,37477726,303.85,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,382.12,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.48
SprintzXff_Huf -4,36750825,317.02,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,448.63,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,36.75
SprintzXff_Huf -5,38402746,238.68,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,460.17,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.4
SprintzXff_Huf -6,41920777,244.44,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,506.5,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,41.92
SprintzXff_Huf -7,39763498,255.96,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,545.67,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,39.76
SprintzXff_Huf -8,37080000,266.19,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,608.38,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.08
SprintzXff_Huf -9,40419097,230.13,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,580.55,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,40.42
SprintzXff_Huf -10,38554272,243.02,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,613.05,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.55
SprintzXff_Huf -11,39123539,244.21,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,647.14,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,39.12
SprintzXff_Huf -12,39117058,263.17,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,674.82,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,39.12
SprintzXff_Huf -13,37732348,265.33,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,719.11,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.73
SprintzXff_Huf -14,39338233,263.14,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,722.02,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,39.34
SprintzXff_Huf -15,38608927,269.23,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,743.36,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.61
SprintzXff_Huf -16,37053991,276.07,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,797.77,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.05
SprintzXff_Huf -17,39057241,252.71,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,756.25,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,39.06
SprintzXff_Huf -18,38107849,258.95,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,790.94,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.11
SprintzXff_Huf -19,38070005,273.3,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,777.06,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.07
SprintzXff_Huf -20,38525831,304.15,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,799.87,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.53
SprintzXff_Huf -21,37602555,312.0,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,836.98,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.6
SprintzXff_Huf -22,38428750,307.1,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,816.67,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.43
SprintzXff_Huf -23,38228805,305.82,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,846.9,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.23
SprintzXff_Huf -24,37289893,307.43,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,907.8,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.29
SprintzXff_Huf -25,38548904,310.71,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,872.28,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.55
SprintzXff_Huf -26,37980731,308.97,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,799.08,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.98
SprintzXff_Huf -27,37814391,291.81,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,834.5,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.81
SprintzXff_Huf -28,38212056,298.86,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,854.72,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.21
SprintzXff_Huf -29,37645416,293.59,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,833.39,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.65
SprintzXff_Huf -30,38116396,289.64,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,813.7,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.12
SprintzXff_Huf -31,38086941,289.61,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,825.47,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.09
SprintzXff_Huf -32,37251047,293.6,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,841.41,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.25
SprintzXff_Huf -33,38156669,284.07,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,730.09,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.16
SprintzXff_Huf -34,37949877,299.21,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,817.04,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.95
SprintzXff_Huf -35,37512822,286.62,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,767.7,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.51
SprintzXff_Huf -36,38181402,293.53,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,774.37,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.18
SprintzXff_Huf -37,37820180,290.84,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,795.97,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.82
SprintzXff_Huf -38,37986858,290.0,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,815.81,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.99
SprintzXff_Huf -39,37934154,297.4,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,824.54,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.93
SprintzXff_Huf -40,37443977,298.86,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,819.57,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.44
SprintzXff_Huf -41,38137144,306.18,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,856.07,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.14
SprintzXff_Huf -42,37914470,313.22,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,855.72,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.91
SprintzXff_Huf -43,37496370,315.95,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,834.74,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.5
SprintzXff_Huf -44,37834079,304.9,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,867.99,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.83
SprintzXff_Huf -45,37558219,301.31,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,889.06,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.56
SprintzXff_Huf -46,37546436,298.51,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,882.22,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.55
SprintzXff_Huf -47,37847959,311.33,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,876.87,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.85
SprintzXff_Huf -48,37450111,290.07,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,848.48,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.45
SprintzXff_Huf -49,37896400,269.38,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,842.4,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.9
SprintzXff_Huf -50,38006273,311.75,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,861.39,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,38.01
SprintzXff_Huf -51,37479265,290.9,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,855.27,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.48
SprintzXff_Huf -52,37944228,318.43,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,865.3,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.94
SprintzXff_Huf -53,37648010,308.79,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,947.39,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.65
SprintzXff_Huf -54,37792323,303.37,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,871.29,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.79
SprintzXff_Huf -55,37874702,292.2,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,850.94,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.87
SprintzXff_Huf -56,37379211,293.73,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,944.68,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.38
SprintzXff_Huf -57,37901087,299.03,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,876.66,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.9
SprintzXff_Huf -58,37872786,298.77,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,835.28,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.87
SprintzXff_Huf -59,37528661,288.15,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,934.56,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.53
SprintzXff_Huf -60,37655648,306.55,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,883.43,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.66
SprintzXff_Huf -61,37559267,305.23,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,908.98,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.56
SprintzXff_Huf -62,37360350,303.85,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,889.18,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.36
SprintzXff_Huf -63,37588624,291.56,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,917.12,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.59
SprintzXff_Huf -64,37301657,302.97,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,896.22,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.3
SprintzXff_Huf -65,37408537,295.56,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,820.66,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.41
SprintzXff_Huf -66,37561290,289.42,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,895.33,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.56
SprintzXff_Huf -67,37367789,321.65,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,894.67,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.37
SprintzXff_Huf -68,37558577,318.09,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,907.62,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.56
SprintzXff_Huf -69,37665455,311.23,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,900.02,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.67
SprintzXff_Huf -70,37598063,299.47,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,840.83,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.6
SprintzXff_Huf -71,37866821,295.39,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,819.69,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.87
SprintzXff_Huf -72,37813521,289.43,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,860.21,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.81
SprintzXff_Huf -73,37395535,294.02,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,841.91,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.4
SprintzXff_Huf -74,37691153,295.39,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,831.81,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.69
SprintzXff_Huf -75,37664519,297.95,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,857.36,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.66
SprintzXff_Huf -76,37871466,293.81,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,862.46,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.87
SprintzXff_Huf -77,37547030,302.1,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,903.34,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.55
SprintzXff_Huf -78,37602270,309.44,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,853.96,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.6
SprintzXff_Huf -79,37928045,299.71,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,905.55,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.93
SprintzXff_Huf -80,37436751,299.9,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,876.82,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,37.44
SprintzXff -1,42897043,289.6,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,295.22,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,42.9
SprintzXff -2,42897191,352.53,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,379.92,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,42.9
SprintzXff -3,42897490,362.1,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,567.13,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,42.9
SprintzXff -4,41332425,415.65,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,666.33,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,41.33
SprintzXff -5,45000008,279.05,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,637.26,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,45.0
SprintzXff -6,54222410,294.64,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,733.97,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,54.22
SprintzXff -7,48213710,302.09,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,850.2,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,48.21
SprintzXff -8,42187508,321.72,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,960.79,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,42.19
SprintzXff -9,49075244,293.48,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=4.dat,1013.59,False,/synthetic/synth_100M_u8_ratio=4.dat,-1,10,8,c,100000000,49.08
